date,ninsee,no2,o3,pm10,code_commune,commune_std
25/04/2018,94078,17,37,27,94078.0,94078.0
25/04/2018,94079,21,36,25,94079.0,94079.0
25/04/2018,94080,18,35,25,94080.0,94080.0
25/04/2018,94081,17,37,27,94081.0,94081.0
25/04/2018,95002,10,37,22,95002.0,95002.0
25/04/2018,95008,11,38,24,95008.0,95008.0
25/04/2018,95011,11,37,24,95011.0,95011.0
25/04/2018,95012,11,38,24,95012.0,95012.0
25/04/2018,95014,7,37,22,95014.0,95014.0
25/04/2018,95018,10,36,25,95018.0,95018.0
25/04/2018,95019,10,37,22,95019.0,95019.0
25/04/2018,95023,10,39,22,95023.0,95023.0
25/04/2018,95024,10,37,24,95024.0,95024.0
25/04/2018,95026,8,40,22,95026.0,95026.0
25/04/2018,95028,7,39,20,95028.0,95028.0
25/04/2018,95039,8,38,22,95039.0,95039.0
25/04/2018,95040,10,37,24,95040.0,95040.0
25/04/2018,95042,7,39,20,95042.0,95042.0
25/04/2018,95046,10,37,24,95046.0,95046.0
25/04/2018,95051,8,37,22,95051.0,95051.0
25/04/2018,95052,8,40,22,95052.0,95052.0
25/04/2018,95054,10,38,24,95054.0,95054.0
25/04/2018,95055,8,39,20,95055.0,95055.0
25/04/2018,95056,7,40,20,95056.0,95056.0
25/04/2018,95058,8,40,22,95058.0,95058.0
25/04/2018,95059,10,39,22,95059.0,95059.0
25/04/2018,95060,8,37,22,95060.0,95060.0
25/04/2018,95061,7,38,20,95061.0,95061.0
25/04/2018,95063,10,35,27,95063.0,95063.0
25/04/2018,95074,10,36,22,95074.0,95074.0
25/04/2018,95078,9,37,22,95078.0,95078.0
25/04/2018,95088,13,37,24,95088.0,95088.0
25/04/2018,95091,7,38,20,95091.0,95091.0
25/04/2018,95094,8,38,20,95094.0,95094.0
25/04/2018,95101,10,37,24,95101.0,95101.0
25/04/2018,95102,10,38,22,95102.0,95102.0
25/04/2018,95110,10,38,24,95110.0,95110.0
25/04/2018,95116,8,40,22,95116.0,95116.0
25/04/2018,95119,10,37,24,95119.0,95119.0
25/04/2018,95120,8,38,22,95120.0,95120.0
25/04/2018,95127,10,37,22,95127.0,95127.0
25/04/2018,95134,9,39,22,95134.0,95134.0
25/04/2018,95139,11,37,24,95139.0,95139.0
25/04/2018,95141,10,37,24,95141.0,95141.0
25/04/2018,95142,10,38,24,95142.0,95142.0
25/04/2018,95144,8,39,20,95144.0,95144.0
25/04/2018,95149,8,40,22,95149.0,95149.0
25/04/2018,95150,11,38,24,95150.0,95150.0
25/04/2018,95151,7,38,20,95151.0,95151.0
25/04/2018,95154,10,38,20,95154.0,95154.0
25/04/2018,95157,11,38,24,95157.0,95157.0
25/04/2018,95166,10,37,24,95166.0,95166.0
25/04/2018,95169,10,37,24,95169.0,95169.0
25/04/2018,95170,10,36,24,95170.0,95170.0
25/04/2018,95176,9,36,25,95176.0,95176.0
25/04/2018,95177,10,38,22,95177.0,95177.0
25/04/2018,95181,10,37,22,95181.0,95181.0
25/04/2018,95183,10,37,22,95183.0,95183.0
25/04/2018,95197,9,37,22,95197.0,95197.0
25/04/2018,95199,7,38,22,95199.0,95199.0
25/04/2018,95203,8,37,22,95203.0,95203.0
25/04/2018,95205,8,38,20,95205.0,95205.0
25/04/2018,95210,8,36,22,95210.0,95210.0
25/04/2018,95211,9,38,22,95211.0,95211.0
25/04/2018,95212,11,38,20,95212.0,95212.0
25/04/2018,95213,9,38,22,95213.0,95213.0
25/04/2018,95214,7,40,20,95214.0,95214.0
25/04/2018,95218,9,36,22,95218.0,95218.0
25/04/2018,95219,8,37,22,95219.0,95219.0
25/04/2018,95229,7,38,20,95229.0,95229.0
25/04/2018,95241,8,39,20,95241.0,95241.0
25/04/2018,95250,8,39,20,95250.0,95250.0
25/04/2018,95252,8,36,24,95252.0,95252.0
25/04/2018,95253,10,37,24,95253.0,95253.0
25/04/2018,95254,10,38,22,95254.0,95254.0
25/04/2018,95256,7,38,22,95256.0,95256.0
25/04/2018,95257,8,36,24,95257.0,95257.0
25/04/2018,95258,9,39,22,95258.0,95258.0
25/04/2018,95259,10,37,24,95259.0,95259.0
25/04/2018,95268,12,37,22,95268.0,95268.0
25/04/2018,95270,11,38,24,95270.0,95270.0
25/04/2018,95271,9,38,22,95271.0,95271.0
25/04/2018,95277,13,38,24,95277.0,95277.0
25/04/2018,95280,10,38,22,95280.0,95280.0
25/04/2018,95282,10,37,24,95282.0,95282.0
25/04/2018,95287,10,38,22,95287.0,95287.0
25/04/2018,95288,9,37,22,95288.0,95288.0
25/04/2018,95295,10,37,24,95295.0,95295.0
25/04/2018,95298,10,38,22,95298.0,95298.0
25/04/2018,95301,11,38,24,95301.0,95301.0
25/04/2018,95303,10,38,22,95303.0,95303.0
25/04/2018,95304,9,39,22,95304.0,95304.0
25/04/2018,95306,8,36,24,95306.0,95306.0
25/04/2018,95308,9,38,22,95308.0,95308.0
25/04/2018,95309,11,37,24,95309.0,95309.0
25/04/2018,95313,8,39,22,95313.0,95313.0
25/04/2018,95316,8,39,20,95316.0,95316.0
25/04/2018,95323,9,36,22,95323.0,95323.0
25/04/2018,95328,9,38,22,95328.0,95328.0
25/04/2018,95331,7,40,20,95331.0,95331.0
25/04/2018,95341,9,38,22,95341.0,95341.0
25/04/2018,95348,10,37,24,95348.0,95348.0
25/04/2018,95351,10,38,20,95351.0,95351.0
25/04/2018,95352,8,40,22,95352.0,95352.0
25/04/2018,95353,7,39,20,95353.0,95353.0
25/04/2018,95355,11,37,24,95355.0,95355.0
25/04/2018,95365,7,39,20,95365.0,95365.0
25/04/2018,95369,7,37,22,95369.0,95369.0
25/04/2018,95370,10,38,24,95370.0,95370.0
25/04/2018,95371,9,39,20,95371.0,95371.0
25/04/2018,95379,11,38,24,95379.0,95379.0
25/04/2018,95387,9,39,22,95387.0,95387.0
25/04/2018,95388,10,36,22,95388.0,95388.0
25/04/2018,95392,7,38,22,95392.0,95392.0
25/04/2018,95394,8,38,22,95394.0,95394.0
25/04/2018,95395,7,39,20,95395.0,95395.0
25/04/2018,95409,7,38,20,95409.0,95409.0
25/04/2018,95422,10,37,22,95422.0,95422.0
25/04/2018,95424,8,36,24,95424.0,95424.0
25/04/2018,95426,7,38,22,95426.0,95426.0
25/04/2018,95427,9,37,22,95427.0,95427.0
25/04/2018,95428,8,37,22,95428.0,95428.0
25/04/2018,95429,10,37,24,95429.0,95429.0
25/04/2018,95430,7,39,20,95430.0,95430.0
25/04/2018,95436,8,40,22,95436.0,95436.0
25/04/2018,95438,10,38,24,95438.0,95438.0
25/04/2018,95445,7,39,20,95445.0,95445.0
25/04/2018,95446,9,39,22,95446.0,95446.0
25/04/2018,95447,10,38,24,95447.0,95447.0
25/04/2018,95450,9,36,22,95450.0,95450.0
25/04/2018,95452,8,40,22,95452.0,95452.0
25/04/2018,95456,8,40,22,95456.0,95456.0
25/04/2018,95459,10,38,24,95459.0,95459.0
25/04/2018,95462,11,37,24,95462.0,95462.0
25/04/2018,95476,9,37,22,95476.0,95476.0
25/04/2018,95480,8,39,22,95480.0,95480.0
25/04/2018,95483,10,37,24,95483.0,95483.0
25/04/2018,95487,8,40,22,95487.0,95487.0
25/04/2018,95488,8,37,22,95488.0,95488.0
25/04/2018,95489,8,38,20,95489.0,95489.0
25/04/2018,95491,8,37,22,95491.0,95491.0
25/04/2018,95492,8,38,20,95492.0,95492.0
25/04/2018,95493,8,39,20,95493.0,95493.0
25/04/2018,95500,9,37,22,95500.0,95500.0
25/04/2018,95504,8,40,20,95504.0,95504.0
25/04/2018,95509,8,39,20,95509.0,95509.0
25/04/2018,95510,10,37,22,95510.0,95510.0
25/04/2018,95523,11,38,24,95523.0,95523.0
25/04/2018,95527,12,38,22,95527.0,95527.0
25/04/2018,95529,9,40,22,95529.0,95529.0
25/04/2018,95535,10,37,22,95535.0,95535.0
25/04/2018,95539,8,37,22,95539.0,95539.0
25/04/2018,95541,10,37,24,95541.0,95541.0
25/04/2018,95543,11,38,24,95543.0,95543.0
25/04/2018,95554,11,37,24,95554.0,95554.0
25/04/2018,95555,8,36,22,95555.0,95555.0
25/04/2018,95563,7,38,22,95563.0,95563.0
25/04/2018,95566,7,40,20,95566.0,95566.0
25/04/2018,95572,8,37,22,95572.0,95572.0
25/04/2018,95574,7,38,22,95574.0,95574.0
25/04/2018,95580,9,39,22,95580.0,95580.0
25/04/2018,95582,8,36,24,95582.0,95582.0
25/04/2018,95584,10,38,24,95584.0,95584.0
25/04/2018,95585,10,38,22,95585.0,95585.0
25/04/2018,95592,11,37,24,95592.0,95592.0
25/04/2018,95594,7,40,20,95594.0,95594.0
25/04/2018,95598,8,37,22,95598.0,95598.0
25/04/2018,95604,9,39,22,95604.0,95604.0
25/04/2018,95607,7,38,22,95607.0,95607.0
25/04/2018,95610,10,37,24,95610.0,95610.0
25/04/2018,95611,10,38,22,95611.0,95611.0
25/04/2018,95612,10,38,22,95612.0,95612.0
25/04/2018,95625,10,37,24,95625.0,95625.0
25/04/2018,95627,9,38,22,95627.0,95627.0
25/04/2018,95628,8,38,22,95628.0,95628.0
25/04/2018,95633,10,38,22,95633.0,95633.0
25/04/2018,95637,9,36,22,95637.0,95637.0
25/04/2018,95641,11,38,20,95641.0,95641.0
25/04/2018,95651,11,38,24,95651.0,95651.0
25/04/2018,95652,8,40,20,95652.0,95652.0
25/04/2018,95656,11,38,24,95656.0,95656.0
25/04/2018,95658,10,37,24,95658.0,95658.0
25/04/2018,95660,7,39,20,95660.0,95660.0
25/04/2018,95675,10,39,20,95675.0,95675.0
25/04/2018,95676,11,38,24,95676.0,95676.0
25/04/2018,95678,7,38,20,95678.0,95678.0
25/04/2018,95680,9,38,22,95680.0,95680.0
25/04/2018,95682,7,39,20,95682.0,95682.0
25/04/2018,95690,10,37,24,95690.0,95690.0
26/04/2018,0,44,41,27,,
26/04/2018,75,41,38,26,,
26/04/2018,77,44,41,26,,
26/04/2018,78,25,43,25,,
26/04/2018,91,28,40,25,,
26/04/2018,92,39,39,26,,
26/04/2018,93,41,39,26,,
26/04/2018,94,41,39,27,,
26/04/2018,95,34,41,25,,
26/04/2018,75101,28,37,27,75101.0,75101.0
26/04/2018,75102,28,37,27,75102.0,75102.0
26/04/2018,75103,33,37,27,75103.0,75103.0
26/04/2018,75104,35,37,27,75104.0,75104.0
26/04/2018,75105,35,36,27,75105.0,75105.0
26/04/2018,75106,32,36,27,75106.0,75106.0
26/04/2018,75107,28,37,27,75107.0,75107.0
26/04/2018,75108,30,38,27,75108.0,75108.0
26/04/2018,75109,25,38,25,75109.0,75109.0
26/04/2018,75110,30,38,27,75110.0,75110.0
26/04/2018,75111,39,37,27,75111.0,75111.0
26/04/2018,75112,42,37,27,75112.0,75112.0
26/04/2018,75113,42,36,27,75113.0,75113.0
26/04/2018,75114,34,37,27,75114.0,75114.0
26/04/2018,75115,27,37,27,75115.0,75115.0
26/04/2018,75116,38,38,27,75116.0,75116.0
26/04/2018,75117,35,38,27,75117.0,75117.0
26/04/2018,75118,27,38,25,75118.0,75118.0
26/04/2018,75119,36,38,25,75119.0,75119.0
26/04/2018,75120,39,37,27,75120.0,75120.0
26/04/2018,77001,8,40,19,77001.0,77001.0
26/04/2018,77002,15,39,22,77002.0,77002.0
26/04/2018,77003,8,40,20,77003.0,77003.0
26/04/2018,77004,18,37,22,77004.0,77004.0
26/04/2018,77005,36,39,24,77005.0,77005.0
26/04/2018,77006,10,39,19,77006.0,77006.0
26/04/2018,77007,18,37,22,77007.0,77007.0
26/04/2018,77008,19,40,22,77008.0,77008.0
26/04/2018,77009,8,41,22,77009.0,77009.0
26/04/2018,77010,17,38,22,77010.0,77010.0
26/04/2018,77011,8,41,22,77011.0,77011.0
26/04/2018,77012,11,39,22,77012.0,77012.0
26/04/2018,77013,18,39,24,77013.0,77013.0
26/04/2018,77014,8,39,19,77014.0,77014.0
26/04/2018,77015,11,39,22,77015.0,77015.0
26/04/2018,77016,7,41,22,77016.0,77016.0
26/04/2018,77018,32,38,25,77018.0,77018.0
26/04/2018,77019,10,40,20,77019.0,77019.0
26/04/2018,77020,13,39,22,77020.0,77020.0
26/04/2018,77021,9,40,20,77021.0,77021.0
26/04/2018,77022,12,38,19,77022.0,77022.0
26/04/2018,77023,21,40,22,77023.0,77023.0
26/04/2018,77024,12,39,22,77024.0,77024.0
26/04/2018,77025,11,40,22,77025.0,77025.0
26/04/2018,77026,11,39,22,77026.0,77026.0
26/04/2018,77027,10,40,22,77027.0,77027.0
26/04/2018,77028,17,38,22,77028.0,77028.0
26/04/2018,77029,18,37,22,77029.0,77029.0
26/04/2018,77030,11,39,22,77030.0,77030.0
26/04/2018,77031,19,38,24,77031.0,77031.0
26/04/2018,77032,12,39,22,77032.0,77032.0
26/04/2018,77033,11,39,22,77033.0,77033.0
26/04/2018,77034,16,37,20,77034.0,77034.0
26/04/2018,77035,10,41,20,77035.0,77035.0
26/04/2018,77036,12,39,22,77036.0,77036.0
26/04/2018,77037,12,38,19,77037.0,77037.0
26/04/2018,77038,16,37,20,77038.0,77038.0
26/04/2018,77039,18,37,20,77039.0,77039.0
26/04/2018,77040,18,38,20,77040.0,77040.0
26/04/2018,77041,8,40,19,77041.0,77041.0
26/04/2018,77042,16,39,22,77042.0,77042.0
26/04/2018,77043,12,39,22,77043.0,77043.0
26/04/2018,77044,14,37,20,77044.0,77044.0
26/04/2018,77045,8,41,22,77045.0,77045.0
26/04/2018,77046,8,40,20,77046.0,77046.0
26/04/2018,77047,25,39,24,77047.0,77047.0
26/04/2018,77048,6,41,20,77048.0,77048.0
26/04/2018,77049,24,39,24,77049.0,77049.0
26/04/2018,77050,10,41,22,77050.0,77050.0
26/04/2018,77051,11,39,22,77051.0,77051.0
26/04/2018,77052,13,37,20,77052.0,77052.0
26/04/2018,77053,29,37,25,77053.0,77053.0
26/04/2018,77054,9,41,20,77054.0,77054.0
26/04/2018,77055,39,39,24,77055.0,77055.0
26/04/2018,77056,7,41,20,77056.0,77056.0
26/04/2018,77057,13,39,22,77057.0,77057.0
26/04/2018,77058,41,38,27,77058.0,77058.0
26/04/2018,77059,42,38,27,77059.0,77059.0
26/04/2018,77060,9,40,19,77060.0,77060.0
26/04/2018,77061,9,40,20,77061.0,77061.0
26/04/2018,77062,36,39,24,77062.0,77062.0
26/04/2018,77063,21,38,24,77063.0,77063.0
26/04/2018,77065,14,39,19,77065.0,77065.0
26/04/2018,77066,11,39,22,77066.0,77066.0
26/04/2018,77067,20,37,20,77067.0,77067.0
26/04/2018,77068,11,39,20,77068.0,77068.0
26/04/2018,77069,14,38,19,77069.0,77069.0
26/04/2018,77070,16,39,22,77070.0,77070.0
26/04/2018,77071,9,41,22,77071.0,77071.0
26/04/2018,77072,11,39,22,77072.0,77072.0
26/04/2018,77073,11,39,22,77073.0,77073.0
26/04/2018,77075,33,39,24,77075.0,77075.0
26/04/2018,77076,11,39,22,77076.0,77076.0
26/04/2018,77077,21,40,22,77077.0,77077.0
26/04/2018,77078,15,40,22,77078.0,77078.0
26/04/2018,77079,8,40,19,77079.0,77079.0
26/04/2018,77080,11,39,22,77080.0,77080.0
26/04/2018,77081,20,36,22,77081.0,77081.0
26/04/2018,77082,17,37,22,77082.0,77082.0
26/04/2018,77083,41,38,27,77083.0,77083.0
26/04/2018,77084,19,40,22,77084.0,77084.0
26/04/2018,77085,37,38,25,77085.0,77085.0
26/04/2018,77086,12,38,20,77086.0,77086.0
26/04/2018,77087,15,38,22,77087.0,77087.0
26/04/2018,77088,7,41,20,77088.0,77088.0
26/04/2018,77089,11,39,20,77089.0,77089.0
26/04/2018,77090,11,39,22,77090.0,77090.0
26/04/2018,77091,26,37,24,77091.0,77091.0
26/04/2018,77093,11,39,22,77093.0,77093.0
26/04/2018,77094,30,39,22,77094.0,77094.0
26/04/2018,77095,30,40,22,77095.0,77095.0
26/04/2018,77096,13,37,20,77096.0,77096.0
26/04/2018,77097,12,39,22,77097.0,77097.0
26/04/2018,77098,12,38,22,77098.0,77098.0
26/04/2018,77099,10,41,22,77099.0,77099.0
26/04/2018,77100,12,38,20,77100.0,77100.0
26/04/2018,77101,10,40,20,77101.0,77101.0
26/04/2018,77102,7,41,22,77102.0,77102.0
26/04/2018,77103,13,37,20,77103.0,77103.0
26/04/2018,77104,26,37,24,77104.0,77104.0
26/04/2018,77106,15,39,22,77106.0,77106.0
26/04/2018,77107,21,37,24,77107.0,77107.0
26/04/2018,77108,40,39,25,77108.0,77108.0
26/04/2018,77109,12,39,22,77109.0,77109.0
26/04/2018,77110,9,41,22,77110.0,77110.0
26/04/2018,77111,34,39,25,77111.0,77111.0
26/04/2018,77112,7,41,20,77112.0,77112.0
26/04/2018,77113,14,39,22,77113.0,77113.0
26/04/2018,77114,31,37,25,77114.0,77114.0
26/04/2018,77115,9,41,20,77115.0,77115.0
26/04/2018,77116,14,39,22,77116.0,77116.0
26/04/2018,77117,12,39,22,77117.0,77117.0
26/04/2018,77118,35,40,22,77118.0,77118.0
26/04/2018,77119,14,38,20,77119.0,77119.0
26/04/2018,77120,15,40,22,77120.0,77120.0
26/04/2018,77121,41,38,27,77121.0,77121.0
26/04/2018,77122,25,38,24,77122.0,77122.0
26/04/2018,77123,30,40,19,77123.0,77123.0
26/04/2018,77124,38,38,25,77124.0,77124.0
26/04/2018,77125,28,39,24,77125.0,77125.0
26/04/2018,77126,18,40,22,77126.0,77126.0
26/04/2018,77127,26,37,24,77127.0,77127.0
26/04/2018,77128,27,39,24,77128.0,77128.0
26/04/2018,77129,12,40,22,77129.0,77129.0
26/04/2018,77130,23,39,24,77130.0,77130.0
26/04/2018,77131,17,39,22,77131.0,77131.0
26/04/2018,77132,32,39,25,77132.0,77132.0
26/04/2018,77133,10,40,20,77133.0,77133.0
26/04/2018,77134,11,39,22,77134.0,77134.0
26/04/2018,77135,16,38,22,77135.0,77135.0
26/04/2018,77136,24,37,24,77136.0,77136.0
26/04/2018,77137,11,39,22,77137.0,77137.0
26/04/2018,77138,18,37,22,77138.0,77138.0
26/04/2018,77139,37,39,22,77139.0,77139.0
26/04/2018,77140,10,39,20,77140.0,77140.0
26/04/2018,77141,29,38,24,77141.0,77141.0
26/04/2018,77142,26,39,24,77142.0,77142.0
26/04/2018,77143,23,40,22,77143.0,77143.0
26/04/2018,77144,23,38,24,77144.0,77144.0
26/04/2018,77145,19,36,22,77145.0,77145.0
26/04/2018,77146,42,38,27,77146.0,77146.0
26/04/2018,77147,14,38,22,77147.0,77147.0
26/04/2018,77148,13,40,22,77148.0,77148.0
26/04/2018,77149,12,39,22,77149.0,77149.0
26/04/2018,77150,23,40,20,77150.0,77150.0
26/04/2018,77151,14,39,22,77151.0,77151.0
26/04/2018,77152,16,37,20,77152.0,77152.0
26/04/2018,77153,24,40,19,77153.0,77153.0
26/04/2018,77154,26,38,24,77154.0,77154.0
26/04/2018,77155,36,39,24,77155.0,77155.0
26/04/2018,77156,6,41,20,77156.0,77156.0
26/04/2018,77157,13,40,22,77157.0,77157.0
26/04/2018,77158,9,41,20,77158.0,77158.0
26/04/2018,77159,11,39,20,77159.0,77159.0
26/04/2018,77161,7,41,20,77161.0,77161.0
26/04/2018,77162,16,39,22,77162.0,77162.0
26/04/2018,77163,17,40,22,77163.0,77163.0
26/04/2018,77164,10,39,20,77164.0,77164.0
26/04/2018,77165,11,38,20,77165.0,77165.0
26/04/2018,77166,7,40,20,77166.0,77166.0
26/04/2018,77167,10,40,20,77167.0,77167.0
26/04/2018,77168,10,41,22,77168.0,77168.0
26/04/2018,77169,40,38,27,77169.0,77169.0
26/04/2018,77170,6,41,20,77170.0,77170.0
26/04/2018,77171,30,39,24,77171.0,77171.0
26/04/2018,77172,9,40,20,77172.0,77172.0
26/04/2018,77173,18,40,22,77173.0,77173.0
26/04/2018,77174,11,39,22,77174.0,77174.0
26/04/2018,77175,26,37,24,77175.0,77175.0
26/04/2018,77176,20,38,24,77176.0,77176.0
26/04/2018,77177,35,38,25,77177.0,77177.0
26/04/2018,77178,7,41,22,77178.0,77178.0
26/04/2018,77179,10,38,19,77179.0,77179.0
26/04/2018,77180,33,37,25,77180.0,77180.0
26/04/2018,77181,40,38,27,77181.0,77181.0
26/04/2018,77182,11,39,22,77182.0,77182.0
26/04/2018,77183,16,39,22,77183.0,77183.0
26/04/2018,77184,8,41,20,77184.0,77184.0
26/04/2018,77185,13,39,19,77185.0,77185.0
26/04/2018,77186,14,40,20,77186.0,77186.0
26/04/2018,77187,10,39,22,77187.0,77187.0
26/04/2018,77188,12,38,20,77188.0,77188.0
26/04/2018,77190,11,38,20,77190.0,77190.0
26/04/2018,77191,12,38,20,77191.0,77191.0
26/04/2018,77192,23,37,24,77192.0,77192.0
26/04/2018,77193,19,40,22,77193.0,77193.0
26/04/2018,77194,9,40,20,77194.0,77194.0
26/04/2018,77195,17,36,22,77195.0,77195.0
26/04/2018,77196,32,40,22,77196.0,77196.0
26/04/2018,77197,13,39,22,77197.0,77197.0
26/04/2018,77198,8,41,20,77198.0,77198.0
26/04/2018,77199,22,39,24,77199.0,77199.0
26/04/2018,77200,7,41,20,77200.0,77200.0
26/04/2018,77201,14,38,22,77201.0,77201.0
26/04/2018,77202,6,41,20,77202.0,77202.0
26/04/2018,77203,20,40,22,77203.0,77203.0
26/04/2018,77204,11,40,22,77204.0,77204.0
26/04/2018,77205,21,40,22,77205.0,77205.0
26/04/2018,77206,20,39,24,77206.0,77206.0
26/04/2018,77207,9,41,22,77207.0,77207.0
26/04/2018,77208,11,39,22,77208.0,77208.0
26/04/2018,77209,40,38,25,77209.0,77209.0
26/04/2018,77210,9,40,20,77210.0,77210.0
26/04/2018,77211,13,38,20,77211.0,77211.0
26/04/2018,77212,10,40,20,77212.0,77212.0
26/04/2018,77214,32,40,20,77214.0,77214.0
26/04/2018,77215,33,37,25,77215.0,77215.0
26/04/2018,77216,6,41,20,77216.0,77216.0
26/04/2018,77217,27,37,24,77217.0,77217.0
26/04/2018,77218,11,39,22,77218.0,77218.0
26/04/2018,77219,24,38,24,77219.0,77219.0
26/04/2018,77220,7,41,20,77220.0,77220.0
26/04/2018,77221,39,38,25,77221.0,77221.0
26/04/2018,77222,19,37,22,77222.0,77222.0
26/04/2018,77223,10,39,20,77223.0,77223.0
26/04/2018,77224,21,38,24,77224.0,77224.0
26/04/2018,77225,21,39,24,77225.0,77225.0
26/04/2018,77226,9,39,19,77226.0,77226.0
26/04/2018,77227,11,39,22,77227.0,77227.0
26/04/2018,77228,11,39,22,77228.0,77228.0
26/04/2018,77229,26,37,24,77229.0,77229.0
26/04/2018,77230,8,41,22,77230.0,77230.0
26/04/2018,77231,18,40,22,77231.0,77231.0
26/04/2018,77232,29,39,24,77232.0,77232.0
26/04/2018,77233,25,40,22,77233.0,77233.0
26/04/2018,77234,34,39,24,77234.0,77234.0
26/04/2018,77235,17,40,22,77235.0,77235.0
26/04/2018,77236,11,39,22,77236.0,77236.0
26/04/2018,77237,35,38,25,77237.0,77237.0
26/04/2018,77238,18,39,24,77238.0,77238.0
26/04/2018,77239,14,39,22,77239.0,77239.0
26/04/2018,77240,12,39,22,77240.0,77240.0
26/04/2018,77241,26,40,19,77241.0,77241.0
26/04/2018,77242,11,39,22,77242.0,77242.0
26/04/2018,77243,39,39,25,77243.0,77243.0
26/04/2018,77244,7,41,20,77244.0,77244.0
26/04/2018,77245,10,40,20,77245.0,77245.0
26/04/2018,77246,11,39,22,77246.0,77246.0
26/04/2018,77247,11,39,22,77247.0,77247.0
26/04/2018,77248,31,39,24,77248.0,77248.0
26/04/2018,77249,35,37,25,77249.0,77249.0
26/04/2018,77250,11,39,22,77250.0,77250.0
26/04/2018,77251,25,38,22,77251.0,77251.0
26/04/2018,77252,23,37,22,77252.0,77252.0
26/04/2018,77253,21,36,22,77253.0,77253.0
26/04/2018,77254,25,37,24,77254.0,77254.0
26/04/2018,77255,14,37,20,77255.0,77255.0
26/04/2018,77256,11,39,22,77256.0,77256.0
26/04/2018,77257,16,40,22,77257.0,77257.0
26/04/2018,77258,44,38,27,77258.0,77258.0
26/04/2018,77259,23,40,17,77259.0,77259.0
26/04/2018,77260,11,39,22,77260.0,77260.0
26/04/2018,77261,9,41,20,77261.0,77261.0
26/04/2018,77262,11,39,22,77262.0,77262.0
26/04/2018,77263,11,39,20,77263.0,77263.0
26/04/2018,77264,21,38,24,77264.0,77264.0
26/04/2018,77265,13,39,22,77265.0,77265.0
26/04/2018,77266,10,39,20,77266.0,77266.0
26/04/2018,77267,8,41,22,77267.0,77267.0
26/04/2018,77268,32,38,25,77268.0,77268.0
26/04/2018,77269,17,36,20,77269.0,77269.0
26/04/2018,77270,21,39,24,77270.0,77270.0
26/04/2018,77271,8,41,22,77271.0,77271.0
26/04/2018,77272,11,39,22,77272.0,77272.0
26/04/2018,77273,22,40,20,77273.0,77273.0
26/04/2018,77274,19,40,22,77274.0,77274.0
26/04/2018,77275,11,39,22,77275.0,77275.0
26/04/2018,77276,27,39,24,77276.0,77276.0
26/04/2018,77277,24,37,24,77277.0,77277.0
26/04/2018,77278,15,39,22,77278.0,77278.0
26/04/2018,77279,10,40,20,77279.0,77279.0
26/04/2018,77280,16,40,22,77280.0,77280.0
26/04/2018,77281,17,38,24,77281.0,77281.0
26/04/2018,77282,27,40,17,77282.0,77282.0
26/04/2018,77283,14,40,22,77283.0,77283.0
26/04/2018,77284,24,40,24,77284.0,77284.0
26/04/2018,77285,17,36,20,77285.0,77285.0
26/04/2018,77286,11,39,20,77286.0,77286.0
26/04/2018,77287,11,39,22,77287.0,77287.0
26/04/2018,77288,18,36,20,77288.0,77288.0
26/04/2018,77289,11,39,22,77289.0,77289.0
26/04/2018,77290,13,39,22,77290.0,77290.0
26/04/2018,77291,28,40,17,77291.0,77291.0
26/04/2018,77292,32,40,20,77292.0,77292.0
26/04/2018,77293,10,40,20,77293.0,77293.0
26/04/2018,77294,34,40,20,77294.0,77294.0
26/04/2018,77295,17,36,20,77295.0,77295.0
26/04/2018,77296,24,37,22,77296.0,77296.0
26/04/2018,77297,9,41,22,77297.0,77297.0
26/04/2018,77298,11,39,20,77298.0,77298.0
26/04/2018,77299,7,40,20,77299.0,77299.0
26/04/2018,77300,21,39,24,77300.0,77300.0
26/04/2018,77301,11,39,22,77301.0,77301.0
26/04/2018,77302,6,41,20,77302.0,77302.0
26/04/2018,77303,11,38,22,77303.0,77303.0
26/04/2018,77304,10,38,22,77304.0,77304.0
26/04/2018,77305,9,40,20,77305.0,77305.0
26/04/2018,77306,21,36,22,77306.0,77306.0
26/04/2018,77307,36,39,25,77307.0,77307.0
26/04/2018,77308,26,40,20,77308.0,77308.0
26/04/2018,77309,24,40,22,77309.0,77309.0
26/04/2018,77310,11,40,22,77310.0,77310.0
26/04/2018,77311,10,40,20,77311.0,77311.0
26/04/2018,77312,6,41,20,77312.0,77312.0
26/04/2018,77313,9,41,20,77313.0,77313.0
26/04/2018,77314,11,38,22,77314.0,77314.0
26/04/2018,77315,30,39,24,77315.0,77315.0
26/04/2018,77316,7,40,20,77316.0,77316.0
26/04/2018,77317,16,37,22,77317.0,77317.0
26/04/2018,77318,26,38,24,77318.0,77318.0
26/04/2018,77319,11,39,22,77319.0,77319.0
26/04/2018,77320,19,39,24,77320.0,77320.0
26/04/2018,77321,11,40,22,77321.0,77321.0
26/04/2018,77322,23,40,17,77322.0,77322.0
26/04/2018,77323,24,40,17,77323.0,77323.0
26/04/2018,77325,11,39,22,77325.0,77325.0
26/04/2018,77326,23,38,20,77326.0,77326.0
26/04/2018,77327,13,38,20,77327.0,77327.0
26/04/2018,77328,9,40,19,77328.0,77328.0
26/04/2018,77329,7,41,20,77329.0,77329.0
26/04/2018,77330,25,39,24,77330.0,77330.0
26/04/2018,77331,11,39,22,77331.0,77331.0
